Standort	Datum	Min_2m	Mittel_2m	Max_2m	Niederschlagshoehe	Sonnenscheindauer	Mittel_Windstaerke	Max_Windgeschwindigkeit
Langenlipsdorf	2018-05-08	6.2	17.3	25.2	0	NULL	2.4	9.4
Langenlipsdorf	2018-05-09	9.2	18.9	25.9	2.2	NULL	2.5	11.3
Langenlipsdorf	2018-05-10	14.2	19	27.1	3.7	NULL	3	12.4
Langenlipsdorf	2018-05-11	8	13.6	17.7	0	NULL	2	7.2
Langenlipsdorf	2018-05-12	7.3	16.4	23.8	0	NULL	1.9	7.8
Langenlipsdorf	2018-05-13	13.5	19.9	26	0	NULL	2.9	10.1
Langenlipsdorf	2018-05-14	11.6	18.5	24.4	0	NULL	3.1	11.3
Langenlipsdorf	2018-05-15	9.3	14.1	22.6	7.9	NULL	2.5	11.1
Langenlipsdorf	2018-05-16	10.8	14.2	19.9	4.8	NULL	2.2	7.7
Langenlipsdorf	2018-05-17	10.1	15.2	20.2	0	NULL	3.4	9.6
Langenlipsdorf	2018-05-18	7.5	11.9	15.2	0	NULL	2.2	7.5
Langenlipsdorf	2018-05-19	10.9	15	21.3	0	NULL	1.4	4.9
Langenlipsdorf	2018-05-20	7	15.9	22.5	0	NULL	2.5	9.4
Langenlipsdorf	2018-05-21	8.5	16.9	23.2	0	NULL	3.1	12.4
Langenlipsdorf	2018-05-22	10.1	18	24.9	0	NULL	2.2	8.6
Langenlipsdorf	2018-05-23	9.3	19.2	26.1	0	NULL	2.5	8.4
Langenlipsdorf	2018-05-24	14.3	20	25.7	0	NULL	3.3	11.8
Langenlipsdorf	2018-05-25	13.5	20.4	27.3	0	NULL	2.6	9.6
Langenlipsdorf	2018-05-26	12.7	20.8	28	0	NULL	1.7	6.4
Langenlipsdorf	2018-05-27	12.5	21.1	28.4	0	NULL	2.1	6.9
Langenlipsdorf	2018-05-28	15.9	24.2	31.3	0	NULL	2.6	10.1
Langenlipsdorf	2018-05-29	17	25.1	31.9	0.4	NULL	3.2	9.9
Langenlipsdorf	2018-05-30	16.2	21.6	30.7	12.9	NULL	2.6	12.5
Langenlipsdorf	2018-05-31	15.3	23.7	30.8	0	NULL	1.8	6.7
Langenlipsdorf	2018-06-01	18.3	23.4	29.6	0	NULL	2.4	9.3
Langenlipsdorf	2018-06-02	17.6	20.1	24.1	0.1	NULL	2.9	11.1
Langenlipsdorf	2018-06-03	14.1	19.5	24.5	0	NULL	2.2	6.7
Langenlipsdorf	2018-06-04	12.4	20.5	26.7	0	NULL	1.7	6.5
Langenlipsdorf	2018-06-05	13.5	18.5	25.4	0	NULL	2.1	7
Langenlipsdorf	2018-06-06	10.7	18.2	24.6	0	NULL	3.4	10.1
Langenlipsdorf	2018-06-07	11.5	20.8	28.9	0	NULL	2.7	7.9
Langenlipsdorf	2018-06-08	12.3	23.7	31.5	0	NULL	1.9	7.8
Langenlipsdorf	2018-06-09	17.4	24.4	31.9	0	NULL	2.3	15
Langenlipsdorf	2018-06-10	15.6	21.9	30.2	7	NULL	2.3	9.4
Langenlipsdorf	2018-06-11	14.9	19.1	24.9	0	NULL	2	6.2
Langenlipsdorf	2018-06-12	13.9	17	21.7	0.2	NULL	2.8	7.8
Langenlipsdorf	2018-06-13	12.9	14.9	16.6	0	NULL	2.6	8.3
Langenlipsdorf	2018-06-14	11.3	17.2	23.8	0	NULL	2.6	8.7
Langenlipsdorf	2018-06-15	12.1	17.8	21.7	0	NULL	1.3	4.4
Langenlipsdorf	2018-06-16	14.3	21.2	27.6	0	NULL	2.1	7.6
Langenlipsdorf	2018-06-17	12.1	20.9	26.9	0	NULL	2.7	10
Langenlipsdorf	2018-06-18	10.1	18.4	25.2	0	NULL	2.5	10
Langenlipsdorf	2018-06-19	13.6	20.4	26.2	0	NULL	2.6	8.8
Langenlipsdorf	2018-06-20	12.9	21.8	29.7	0	NULL	2	8.5
Langenlipsdorf	2018-06-21	9.2	17.8	28.6	2	NULL	4.2	20.1
Langenlipsdorf	2018-06-22	9.3	12.7	17.4	1.6	NULL	3.6	13.2
Langenlipsdorf	2018-06-23	10.7	12.4	14.7	7.3	NULL	3.9	11
Langenlipsdorf	2018-06-24	11.1	12.9	15.5	0.4	NULL	3.1	9.4
Langenlipsdorf	2018-06-25	12.1	16	21.9	0	NULL	2.3	7.8
Langenlipsdorf	2018-06-26	11.9	17.3	23.4	0	NULL	2.6	10.1
Langenlipsdorf	2018-06-27	10.4	18.1	24.8	0	NULL	2.5	9.4
Langenlipsdorf	2018-06-28	13.6	21.4	27.6	0	NULL	3.6	11.6
Langenlipsdorf	2018-06-29	14.5	22.5	29.9	0	NULL	3.2	10.1
Langenlipsdorf	2018-06-30	11.1	17.1	22.5	0	NULL	3.2	11.7
Langenlipsdorf	2018-07-01	8.3	16.3	23.1	0	NULL	2.5	12
Langenlipsdorf	2018-07-02	7.4	16.5	24.5	0	NULL	1.9	8.5
Langenlipsdorf	2018-07-03	7.8	19.7	28	0	NULL	2	10
Langenlipsdorf	2018-07-04	9.8	23.1	32.3	0	NULL	1.8	9.5
Langenlipsdorf	2018-07-05	15.1	24	32.1	0.4	NULL	2	8.9
Langenlipsdorf	2018-07-06	14	18.8	24.4	0	NULL	3.2	9.6
Langenlipsdorf	2018-07-07	7.3	18.8	26.5	0	NULL	3.3	10.1
Langenlipsdorf	2018-07-08	10.9	19.3	26.5	0	NULL	2.7	8.1
Langenlipsdorf	2018-07-09	15.5	19.9	25.8	0.7	NULL	3.4	10.4
Langenlipsdorf	2018-07-10	12	14.8	17.7	0.2	NULL	1.9	6.5
Langenlipsdorf	2018-07-11	10	17.2	24	9.6	NULL	1.9	7.1
Langenlipsdorf	2018-07-12	13.1	16.8	20.7	25	NULL	3	12
Langenlipsdorf	2018-07-13	13.4	21.1	27.7	0	NULL	2.8	8.6
Langenlipsdorf	2018-07-14	13.9	19.7	25.8	0	NULL	2.6	9.8
Langenlipsdorf	2018-07-15	12.2	19.1	25.4	0	NULL	1.7	7.3
Langenlipsdorf	2018-07-16	12.2	21.4	28.4	0	NULL	1.6	7.4
Langenlipsdorf	2018-07-17	14.9	22.5	29.7	0	NULL	2.7	10.4
Langenlipsdorf	2018-07-18	15.8	22	27.2	0	NULL	3.7	11.3
Langenlipsdorf	2018-07-19	13	20.8	27.3	0	NULL	2.7	8.7
Langenlipsdorf	2018-07-20	10.9	20.9	28.4	0	NULL	1.6	5.6
Langenlipsdorf	2018-07-21	13.7	22.3	29.7	0	NULL	2.1	7.3
Langenlipsdorf	2018-07-22	17.2	22.5	27.4	0.1	NULL	1.4	6.5
Langenlipsdorf	2018-07-23	15.7	22.5	28.7	0	NULL	2.8	10.2
Langenlipsdorf	2018-07-24	14.6	23.8	31.2	0	NULL	1.6	11
Langenlipsdorf	2018-07-25	16.4	25.3	32.5	0	NULL	1.7	7.5
Langenlipsdorf	2018-07-26	17.2	25.7	32.8	0	NULL	2.3	8.2
Langenlipsdorf	2018-07-27	17.5	25.1	32.8	0	NULL	2.5	9.9
Langenlipsdorf	2018-07-28	17.9	25.7	35.4	5.6	NULL	2.8	15.1
Langenlipsdorf	2018-07-29	16.4	22.7	29.5	0	NULL	2.3	14.1
Langenlipsdorf	2018-07-30	20.9	27.4	33.9	0	NULL	2.5	8.5
Langenlipsdorf	2018-07-31	20.8	29.1	36.7	0	NULL	2.5	8.5
Langenlipsdorf	2018-08-01	22.7	27.1	32.4	0	NULL	3.2	9.5
Langenlipsdorf	2018-08-02	22	25.8	31.2	0	NULL	3.5	11.4
Langenlipsdorf	2018-08-03	19.1	27	33.7	0	NULL	2	7.6
Langenlipsdorf	2018-08-04	18.5	27.5	34.1	1.2	NULL	2.1	8.1
Langenlipsdorf	2018-08-05	13.2	20.9	25.6	0	NULL	2.6	9.2
Langenlipsdorf	2018-08-06	10.8	21.6	30.4	0	NULL	1.6	5.4
Langenlipsdorf	2018-08-07	16.1	27.7	37.1	0	NULL	3.3	9.5
Langenlipsdorf	2018-08-08	18.6	28.6	38.4	0	NULL	3.7	11.9
Langenlipsdorf	2018-08-09	19.1	26.8	35.3	1.1	NULL	3.2	17.3
Langenlipsdorf	2018-08-10	15.8	20.9	25.3	0	NULL	3.5	11.2
Langenlipsdorf	2018-08-11	10.2	18.7	24.6	0	NULL	4	12.4
Langenlipsdorf	2018-08-12	8.4	19.1	29.2	0	NULL	2.7	12.6
Langenlipsdorf	2018-08-13	10.2	20.9	33	0.2	NULL	2.4	12.8
Langenlipsdorf	2018-08-14	14.7	19.7	25.2	2	NULL	3.8	14.1
Langenlipsdorf	2018-08-15	13.5	19.7	26.3	0	NULL	2.5	8.8
Langenlipsdorf	2018-08-16	10.6	22.4	31.2	0	NULL	2.2	8.8
Langenlipsdorf	2018-08-17	14.5	24.8	33.6	1.6	NULL	2.8	11.6
Langenlipsdorf	2018-08-18	14.8	20.7	26.6	0	NULL	1.8	6.9
Langenlipsdorf	2018-08-19	12.1	22.2	31.6	0	NULL	1.8	8.5
Langenlipsdorf	2018-08-20	14.4	21.2	25.5	0	NULL	2.9	9.2
Langenlipsdorf	2018-08-21	11.6	19.8	25.1	0	NULL	2.2	8.1
Langenlipsdorf	2018-08-22	9.5	20.5	29.9	0	NULL	1.4	6.5
Langenlipsdorf	2018-08-23	13.6	24	35.4	0.6	NULL	2.9	15.8
Langenlipsdorf	2018-08-24	14.5	19.3	25	0.1	NULL	2.8	14.1
Langenlipsdorf	2018-08-25	8.1	15.3	22.7	0.1	NULL	3.7	12.7
Langenlipsdorf	2018-08-26	6.5	13.8	21.3	0	NULL	2.6	8.7
Langenlipsdorf	2018-08-27	8.8	17.5	24.1	0	NULL	5.5	14.8
Langenlipsdorf	2018-08-28	13.1	18.1	23.7	0	NULL	2	6.5
Langenlipsdorf	2018-08-29	11.2	21	30.3	0.4	NULL	3.3	10.4
Langenlipsdorf	2018-08-30	13.8	17	19.7	1.6	NULL	3.1	10.5
Langenlipsdorf	2018-08-31	10	15.4	21	0	NULL	2.5	8.4
Langenlipsdorf	2018-09-01	7.4	16.1	22.5	0	NULL	1.9	6.6
Langenlipsdorf	2018-09-02	14.4	17.2	22.1	1	NULL	2.5	9.7
Langenlipsdorf	2018-09-03	16.6	22	29.1	0	NULL	2.8	12.5
Langenlipsdorf	2018-09-04	14.3	20.4	27.8	0	NULL	2.2	7.5
Langenlipsdorf	2018-09-05	11.2	17.8	25.6	0	NULL	1.8	6.2
Langenlipsdorf	2018-09-06	12.8	20.1	27.4	2.6	NULL	2.4	8.1
Langenlipsdorf	2018-09-07	14.2	18.3	23.6	2.2	NULL	2.3	8.7
Langenlipsdorf	2018-09-08	10	15.8	22.1	0	NULL	2.2	8.1
Langenlipsdorf	2018-09-09	11.3	17.8	25.7	0	NULL	2.2	7.4
Langenlipsdorf	2018-09-10	9.6	18.9	27.1	0	NULL	2.6	8.7
Langenlipsdorf	2018-09-11	15.2	20.7	27.4	0	NULL	3.7	12.4
Langenlipsdorf	2018-09-12	13.1	20.6	29.5	0	NULL	3.7	10.7
Langenlipsdorf	2018-09-13	13.7	14.7	15.7	2.1	NULL	1.8	6.1
Langenlipsdorf	2018-09-14	11.2	15.2	20.5	0	NULL	1.6	5.2
Langenlipsdorf	2018-09-15	9.3	15.2	20.9	0	NULL	2.5	9.1
Langenlipsdorf	2018-09-16	6.6	15.2	24.5	0	NULL	1.8	8.6
Langenlipsdorf	2018-09-17	7.9	17.5	27.4	0	NULL	1.9	7.1
Langenlipsdorf	2018-09-18	10.6	20.7	31.8	0	NULL	3.4	9.9
Langenlipsdorf	2018-09-19	13.6	21.6	30.4	0	NULL	2.9	10.8
Langenlipsdorf	2018-09-20	13.8	21.5	30.4	0	NULL	3	10.7
Langenlipsdorf	2018-09-21	10.7	18.8	31.1	0.9	NULL	5.5	18.6
Langenlipsdorf	2018-09-22	10.2	13.3	18.6	0.3	NULL	4.4	12.7
Langenlipsdorf	2018-09-23	8.3	10.6	14.5	17.7	NULL	3.1	12.4
Langenlipsdorf	2018-09-24	6.4	9.8	13.9	0	NULL	5.2	14.8
Langenlipsdorf	2018-09-25	3	8.4	14.2	0	NULL	3	8.8
Langenlipsdorf	2018-09-26	1.6	10.2	16.6	0	NULL	4.2	10.2
Langenlipsdorf	2018-09-27	10.3	16.4	23.5	0	NULL	3.3	8.3
Langenlipsdorf	2018-09-28	4.3	11.1	16.4	0	NULL	2.9	10.9
Langenlipsdorf	2018-09-29	0.9	8.4	15.4	0	NULL	1.5	5.9
Langenlipsdorf	2018-09-30	2.2	9.3	19.6	0	NULL	2.9	9.1
Langenlipsdorf	2018-10-01	1.5	8	14.7	0	NULL	2.3	10.3
Langenlipsdorf	2018-10-02	4.2	7.8	11.1	1.1	NULL	5.5	14.7
Langenlipsdorf	2018-10-03	7.3	10.8	15.1	0.1	NULL	5.2	14.9
Langenlipsdorf	2018-10-04	5.1	11	15.9	0	NULL	2.6	7.5
Langenlipsdorf	2018-10-05	5.7	13.2	21.2	0	NULL	3	7.4
Langenlipsdorf	2018-10-06	6.3	15	24.1	0	NULL	4.4	9
Langenlipsdorf	2018-10-07	2.7	10.4	14.5	0	NULL	2.8	11.1
Langenlipsdorf	2018-10-08	0.3	8.5	16.7	0	NULL	1.6	6
Langenlipsdorf	2018-10-09	3.5	11.1	20.8	0	NULL	1.5	6.1
Langenlipsdorf	2018-10-10	6	15.5	23.6	0	NULL	2.6	9.2
Langenlipsdorf	2018-10-11	10.7	17.5	25.6	0	NULL	4.3	12.1
Langenlipsdorf	2018-10-12	9.1	17	26.9	0	NULL	2.9	6.3
Langenlipsdorf	2018-10-13	9.6	17.1	26.2	0	NULL	3.1	8.4
Langenlipsdorf	2018-10-14	11.3	17.5	24.5	0	NULL	5.2	11.7
Langenlipsdorf	2018-10-15	8.4	15.5	23.4	0	NULL	3.8	8.8
Langenlipsdorf	2018-10-16	7.1	13.7	20.4	0	NULL	1.2	4.4
Langenlipsdorf	2018-10-17	5.5	11.5	20.4	0	NULL	1.3	4.2
Langenlipsdorf	2018-10-18	3.9	10.6	17.6	0	NULL	2	8.9
Langenlipsdorf	2018-10-19	2.2	10.3	15.2	0	NULL	2	6.8
Langenlipsdorf	2018-10-20	0.4	7.4	13.4	0	NULL	1.5	7.7
Langenlipsdorf	2018-10-21	2	8.1	15.2	0	NULL	1.4	4.5
Langenlipsdorf	2018-10-22	1.1	5.4	11.8	1.2	NULL	2.2	9.6
Langenlipsdorf	2018-10-23	2.6	7.9	11.8	3	NULL	5.9	18.8
Langenlipsdorf	2018-10-24	7	9.8	12	0.8	NULL	5.5	17.3
Langenlipsdorf	2018-10-25	9	11.4	13	0	NULL	4.7	14.3
Langenlipsdorf	2018-10-26	8.2	10.2	13	0	NULL	3.9	10.8
Langenlipsdorf	2018-10-27	2.9	7.5	10.6	0	NULL	3.5	10.4
Langenlipsdorf	2018-10-28	2.5	4.9	7.1	2.4	NULL	3.3	11.1
Langenlipsdorf	2018-10-29	3.7	4.3	7	0	NULL	4.3	10.2
Langenlipsdorf	2018-10-30	7	11.8	19.9	0	NULL	7.4	21.9
Langenlipsdorf	2018-10-31	4	8.7	13.8	0	NULL	4.5	11.1
Langenlipsdorf	2018-11-01	1.1	7	11.9	0	NULL	2.2	6
Langenlipsdorf	2018-11-02	2.7	7.8	13.9	0	NULL	3.1	9.7
Langenlipsdorf	2018-11-03	5.4	7.8	11.7	0	NULL	1.3	3.7
Langenlipsdorf	2018-11-04	7.9	10	11.1	0	NULL	2.5	7.2
Langenlipsdorf	2018-11-05	9.3	12	16.2	0	NULL	2.9	7.9
Langenlipsdorf	2018-11-06	7.8	12.3	18.3	0	NULL	3.9	8.9
Langenlipsdorf	2018-11-07	4.5	10	16.1	0	NULL	3	6.5
