Standort	Datum	Min_2m	Mittel_2m	Max_2m	Niederschlagshoehe	Sonnenscheindauer	Mittel_Windstaerke	Max_Windgeschwindigkeit
Boltenhagen	2021-06-29	17.8	20.3	25.3	5.7	1.7	2.6	10.2
Boltenhagen	2021-06-30	16.9	19.5	21.8	5.8	0.5	4.3	13
Boltenhagen	2021-07-01	14.4	18	20.6	11.2	1.4	5.1	13.1
Boltenhagen	2021-07-02	12.8	18	23.1	0	12.2	4.9	11.6
Boltenhagen	2021-07-03	12.9	16.7	19.6	0	0.1	3.2	8.5
Boltenhagen	2021-07-04	12.6	18.5	21.8	0	14.9	4.3	8.5
Boltenhagen	2021-07-05	13.9	18.3	22.5	3.1	4.2	3.1	10.9
Boltenhagen	2021-07-06	14.5	19.7	26.6	2.4	3.3	4.6	11.7
Boltenhagen	2021-07-07	13.8	19.3	24.8	0	8.6	3.4	9
Boltenhagen	2021-07-08	16.7	20.4	25	0	5.1	3.4	8.6
Boltenhagen	2021-07-09	14.7	18.4	20.5	23.6	2.2	4.1	11.5
Boltenhagen	2021-07-10	16.5	18.8	22	0	6.1	4.7	12.1
Boltenhagen	2021-07-11	17.8	19.6	20.9	0	9.3	7	13.4
Boltenhagen	2021-07-12	18.6	21.3	25.5	0	11.2	5.6	14.3
Boltenhagen	2021-07-13	18.8	20.5	22.7	0.1	4.3	3.7	7.2
Boltenhagen	2021-07-14	18.1	21.4	23.8	0	6.2	5.5	12.3
Boltenhagen	2021-07-15	16.5	21.3	26	0	11	2.7	6.9
Boltenhagen	2021-07-16	18.3	23	26.7	0	13	3.6	8.4
Boltenhagen	2021-07-17	18.8	22.2	25.6	0	14.8	5.8	10.3
Boltenhagen	2021-07-18	15.1	20.1	26	0	10.6	6.3	12.9
Boltenhagen	2021-07-19	13.2	16.8	20.4	0.1	2	5.1	12.4
Boltenhagen	2021-07-20	14.9	18.1	22.5	0	6.8	4.5	11
Boltenhagen	2021-07-21	13	18.3	22.4	0	5.2	4.1	8.9
Boltenhagen	2021-07-22	11.9	16.9	21.8	0.1	9.1	4.1	8.8
Boltenhagen	2021-07-23	10	16.4	20.4	0.1	4.6	2.9	8
Boltenhagen	2021-07-24	18.2	21.4	24.5	0.7	10.5	6.2	11.5
Boltenhagen	2021-07-25	17.8	21.1	24.6	3.2	3.5	3.7	11.1
Boltenhagen	2021-07-26	17	21.4	25.5	0.1	8.3	2.5	11.7
Boltenhagen	2021-07-27	16.6	21	26.3	2.6	8.2	3.8	12.9
Boltenhagen	2021-07-28	15.2	19.7	25.4	0.3	8.8	4	10.6
Boltenhagen	2021-07-29	12.4	17.2	22.6	0.3	5.5	5.8	18.8
Boltenhagen	2021-07-30	11.8	18.6	25.4	2	11.7	5.3	15.6
Boltenhagen	2021-07-31	14.6	16.6	19.7	3.1	4.7	5.7	16.3
Boltenhagen	2021-08-01	11.7	16.3	20.7	4.8	2	4.1	10.4
Boltenhagen	2021-08-02	11.7	16.1	21.7	0	3.7	5.5	14.1
Boltenhagen	2021-08-03	12	16.2	20.2	0	6	2.8	6.4
Boltenhagen	2021-08-04	11.5	17.6	20.7	0	8.2	4.5	9.9
Boltenhagen	2021-08-05	16.7	18.9	22	0	10.3	6.8	14.5
Boltenhagen	2021-08-06	14.5	19.3	25.6	8.3	8.8	4.9	12.2
Boltenhagen	2021-08-07	14.4	17.4	24	12.1	5	3.5	10.3
Boltenhagen	2021-08-08	13.6	16.6	20.7	0.4	3.7	4.8	13.9
Boltenhagen	2021-08-09	12.4	16.9	22.2	2.5	7.8	4.9	13.9
Boltenhagen	2021-08-10	11.9	15.4	20.9	7	2.7	3.7	15.1
Boltenhagen	2021-08-11	12.5	16.9	22.4	0	6.7	3	8.3
Boltenhagen	2021-08-12	12.2	20	27	0	10.8	3.1	8.4
Boltenhagen	2021-08-13	13	20.9	27.3	0	7.3	4.3	12.7
Boltenhagen	2021-08-14	12	17.2	23	0.5	1.6	5	14.3
Boltenhagen	2021-08-15	13.8	17.4	23.2	1.8	3.6	3.9	10
Boltenhagen	2021-08-16	11.7	14.9	18.1	8.4	1.1	4.9	14.1
Boltenhagen	2021-08-17	12.6	15.7	20.9	0	8.1	8.7	19.5
Boltenhagen	2021-08-18	12.2	15.8	20	0.4	1	7.2	15.7
Boltenhagen	2021-08-19	14	17	21.8	0.2	3.7	5.7	14.7
Boltenhagen	2021-08-20	11.8	15.4	20.5	0.8	1.8	2.9	8.9
Boltenhagen	2021-08-21	11.1	16.3	19.5	0	10.2	3.6	7.2
Boltenhagen	2021-08-22	13.6	16.4	18.4	0.4	0	5.2	11.6
Boltenhagen	2021-08-23	16.3	17.6	19.7	0	12.7	7.8	14.1
Boltenhagen	2021-08-24	10.8	16.5	19.2	0	11.5	3	8.1
Boltenhagen	2021-08-25	11	15.2	18.2	0.8	0.2	6.1	14.9
Boltenhagen	2021-08-26	13.3	15.3	18	2.6	3.5	8.1	15.8
Boltenhagen	2021-08-27	13.9	15.7	17.5	7.2	6.9	7.6	13.5
Boltenhagen	2021-08-28	14.4	15.3	16.2	8.6	0	7	13
Boltenhagen	2021-08-29	14.4	16.1	17.2	0.4	0	7.3	15.5
Boltenhagen	2021-08-30	15.5	16.5	17.7	0	1.3	6.9	13.6
Boltenhagen	2021-08-31	15.1	17.6	21.5	0	12.5	4.9	7.9
Boltenhagen	2021-09-01	13.7	16.7	21.3	0	10.4	3.7	8.8
Boltenhagen	2021-09-02	11.9	15.8	19.9	0	4.9	3.2	8.7
Boltenhagen	2021-09-03	10.2	16	21.8	0	9.3	4.9	10.2
Boltenhagen	2021-09-04	11.8	15.3	18.3	0	7	5.6	12.6
Boltenhagen	2021-09-05	12.9	16.1	19.3	0	11.5	5.3	11.4
Boltenhagen	2021-09-06	9.5	15.4	20.2	0	6.5	2	8.2
Boltenhagen	2021-09-07	13.3	16.2	19.4	0	10.2	2.6	5.4
Boltenhagen	2021-09-08	12.9	17	22.4	0	7.6	3.1	6.5
Boltenhagen	2021-09-09	14.2	18.1	22.8	0	11.6	2.8	6.8
Boltenhagen	2021-09-10	13.5	18.3	22.4	6.2	3.7	2.2	9
Boltenhagen	2021-09-11	16.5	18.4	22	0.2	2.1	3.3	10.7
Boltenhagen	2021-09-12	13.7	18	22.2	0.1	3.8	4.5	15.2
Boltenhagen	2021-09-13	10.3	14.7	16.9	0	0	3.8	9.9
Boltenhagen	2021-09-14	9.3	14.8	18.3	0	6.9	4	9.1
Boltenhagen	2021-09-15	14.7	15.8	16.8	6.4	0	3.6	9.2
Boltenhagen	2021-09-16	14.7	16.3	18.3	0.4	0.2	5.7	13.1
Boltenhagen	2021-09-17	12.5	13.6	15.9	1.9	0	6	11.7
Boltenhagen	2021-09-18	13.5	15.2	17.2	0.1	1.8	8.5	13.5
Boltenhagen	2021-09-19	12.8	13.8	15.2	0	0	6.6	11
Boltenhagen	2021-09-20	9.2	13	14.3	0	0	4.9	11.7
Boltenhagen	2021-09-21	8.6	12.8	15	1	0	4.7	11.8
Boltenhagen	2021-09-22	12.3	14.8	19.6	0	6.2	4.1	8.3
Boltenhagen	2021-09-23	11.9	13.9	16.4	0.5	0.4	8	19.5
Boltenhagen	2021-09-24	11.7	14.8	17.3	0	1	6.4	13.7
Boltenhagen	2021-09-25	14.9	16.9	21.8	0	1.2	3.7	10.3
Boltenhagen	2021-09-26	14.9	17.5	21.6	2.2	3.4	3	7.3
Boltenhagen	2021-09-27	15.5	17.4	20.7	0.7	0.9	3.4	12.1
Boltenhagen	2021-09-28	10.2	14.6	18.4	0	9.8	3.4	8.1
Boltenhagen	2021-09-29	9.6	12	16.2	4	1.9	4.2	13.7
Boltenhagen	2021-09-30	9.8	11.7	15.5	0.5	3.3	7.2	18.2
Boltenhagen	2021-10-01	10.4	13.4	17.7	0	7.3	5.5	14.7
Boltenhagen	2021-10-02	11.4	13.7	16.5	0	0.8	4.3	11.9
Boltenhagen	2021-10-03	13.4	18.3	21.7	0.2	0.9	8.1	16.3
Boltenhagen	2021-10-04	9.7	12.9	16.9	0	2.2	4.1	9.9
Boltenhagen	2021-10-05	9.1	11	12.8	8.3	0	3.4	7.7
Boltenhagen	2021-10-06	9	12.5	16.4	0	7.3	3.6	10.5
Boltenhagen	2021-10-07	6.2	11.2	15.7	0	10	2.4	5.2
Boltenhagen	2021-10-08	8.5	11.8	14.9	0	3.2	3.4	7.8
Boltenhagen	2021-10-09	6.5	10.8	14.8	0	9.9	3.9	7.6
Boltenhagen	2021-10-10	3.6	8.4	14.1	0.5	7.9	3.6	9.4
Boltenhagen	2021-10-11	5.7	10.6	15.9	0.6	6.8	5.4	15.9
Boltenhagen	2021-10-12	6.1	9.6	12.6	0	7.6	5.5	11.3
Boltenhagen	2021-10-13	5	9.4	13.6	0.6	6.3	4.4	9.4
Boltenhagen	2021-10-14	9.5	12	14	0.4	0.3	5.1	12.1
Boltenhagen	2021-10-15	8.7	11.4	13.9	4.2	3.9	6.8	14.5
Boltenhagen	2021-10-16	5.8	9.3	12.6	0	1.7	4.3	10.7
Boltenhagen	2021-10-17	7.6	9.4	10.9	2.2	0.7	4.1	10.4
Boltenhagen	2021-10-18	8.7	11	14.5	0	0.3	3.7	9.7
Boltenhagen	2021-10-19	9.7	12.7	15.9	4.1	0	4.9	12.5
Boltenhagen	2021-10-20	12.3	15.5	17.9	7.5	0.9	7.7	15.8
Boltenhagen	2021-10-21	5.9	10.2	13.7	11	1.4	8.2	24.5
Boltenhagen	2021-10-22	5.5	7.1	9.5	11.1	1.6	8.8	17.9
Boltenhagen	2021-10-23	5.6	8.5	11.5	0	6.8	5.5	13.6
Boltenhagen	2021-10-24	4.9	7.8	12.3	0	8.5	4.2	10.4
Boltenhagen	2021-10-25	3.3	8.4	12.3	0	6.6	4	8.6
Boltenhagen	2021-10-26	9.4	11.1	14.1	0	1.6	4.5	10.8
Boltenhagen	2021-10-27	11.2	13.2	14.6	0	0	5.7	13.6
Boltenhagen	2021-10-28	8.6	12.4	16.4	0	8.7	4.7	9.4
Boltenhagen	2021-10-29	5.6	10.2	15.9	0	8.5	4.9	11.9
Boltenhagen	2021-10-30	7.5	10.6	14	0	2.9	4.1	9.8
Boltenhagen	2021-10-31	10.5	12.7	14.9	1.3	4.3	5.3	12.4
Boltenhagen	2021-11-01	7.5	10.9	13.5	0	1.9	4.2	10.7
Boltenhagen	2021-11-02	5.8	8.6	12.8	0	4.9	2.4	4.7
Boltenhagen	2021-11-03	5.7	7.8	11.4	2.2	7.4	2.3	6.1
Boltenhagen	2021-11-04	7.5	8.8	10.2	5.6	0	8.1	17
Boltenhagen	2021-11-05	6.7	8.9	12.3	0.1	4.2	6.9	14.3
Boltenhagen	2021-11-06	8.7	9.4	10.1	3.7	0	6.9	16.2
Boltenhagen	2021-11-07	7.2	8.7	9.9	6.8	2.2	8.1	20.1
Boltenhagen	2021-11-08	6.7	8.8	10.3	0.3	0.7	4.5	11
Boltenhagen	2021-11-09	6.1	8.7	11.8	0	4.5	4	11.7
Boltenhagen	2021-11-10	3.8	7.6	11.3	0	4.9	4.1	8.4
Boltenhagen	2021-11-11	7.2	9.3	10.8	0	0	3.9	8.5
Boltenhagen	2021-11-12	5.2	7.7	9.9	0	0	4.4	13.3
Boltenhagen	2021-11-13	3.8	5.8	7.9	0.1	0	2.9	8.9
Boltenhagen	2021-11-14	6.9	8.1	8.8	0	0	5.2	11.5
Boltenhagen	2021-11-15	5.6	6.7	7.9	0	0	4.6	10.9
Boltenhagen	2021-11-16	4.2	5	5.8	0.2	0	2.9	9.4
Boltenhagen	2021-11-17	3.6	5.3	7.6	1	0.3	4.8	10.6
Boltenhagen	2021-11-18	5.3	8.6	11.9	1.8	0.1	8	16.5
Boltenhagen	2021-11-19	11.5	12.1	12.6	0	0.4	9.2	16.1
Boltenhagen	2021-11-20	8.8	10.7	12	1.5	0	7.5	13.8
Boltenhagen	2021-11-21	5.9	8.1	10	2	3.9	6.6	14.5
Boltenhagen	2021-11-22	1.5	4.9	7.1	0.1	6	5.6	11.7
Boltenhagen	2021-11-23	4.7	6.9	9.6	0	3.2	5.5	10.6
Boltenhagen	2021-11-24	4.8	6.6	8.5	0.1	0.3	4.5	9.3
Boltenhagen	2021-11-25	3	4.9	6.3	0.1	0	5.1	10.2
Boltenhagen	2021-11-26	2.4	3.5	4.8	0	0	4.8	9.3
Boltenhagen	2021-11-27	2.2	2.9	3.6	1.4	0	5.6	11.2
Boltenhagen	2021-11-28	0.5	2.1	3.2	7.5	0	3.5	7.7
Boltenhagen	2021-11-29	0	2.9	4.7	0.5	0.1	4.9	11.1
Boltenhagen	2021-11-30	-0.1	3.8	6.9	5.7	0.9	9.1	23.7
Boltenhagen	2021-12-01	-0.2	4.9	8.2	6.7	0	8.9	24.6
Boltenhagen	2021-12-02	-0.9	1	2.5	4.3	0.4	9.6	23.3
Boltenhagen	2021-12-03	-0.1	1.5	3.4	1.1	0.6	7.8	14.5
Boltenhagen	2021-12-04	2.1	3.6	4.2	6.7	0	5.3	13.8
Boltenhagen	2021-12-05	0.8	2.4	4.5	0.7	0	8	13.2
Boltenhagen	2021-12-06	0.2	2.3	3.9	0	0	6.8	12.5
Boltenhagen	2021-12-07	-0.3	0.5	1.1	0	0	7.4	13
Boltenhagen	2021-12-08	0.6	1.2	1.7	0.3	0	8.7	17.7
Boltenhagen	2021-12-09	-1	-0.4	0.7	0.4	0	4.2	9.9
Boltenhagen	2021-12-10	0	0.6	1.7	0	0	2.2	5.6
Boltenhagen	2021-12-11	-0.4	2.1	3.8	0.3	1.2	4.3	12.3
Boltenhagen	2021-12-12	2	4.1	7.6	2.9	0	4.7	10.6
Boltenhagen	2021-12-13	7	8.4	10.5	1	0.1	4.1	8.3
Boltenhagen	2021-12-14	4.7	7.2	8.3	0	0	4.3	10.7
Boltenhagen	2021-12-15	7.8	9	10.6	0	0.1	6	13.5
Boltenhagen	2021-12-16	4.3	7.3	9.1	0	5.9	5.8	13.9
Boltenhagen	2021-12-17	4.2	5.5	7	0.5	0	4.6	9.4
Boltenhagen	2021-12-18	5.5	6.6	8.1	0.1	0	5.3	16.6
Boltenhagen	2021-12-19	3.7	6.3	8.2	0	0.3	8.7	18.7
Boltenhagen	2021-12-20	0.1	3.4	4.6	0	6.4	5.7	11.4
Boltenhagen	2021-12-21	-2.3	0.9	3.5	0	3.2	3.2	6.6
Boltenhagen	2021-12-22	-4.4	-2.8	-1.3	0	0	5.1	9.2
Boltenhagen	2021-12-23	-3.6	-1.8	0.5	8.7	0	3	7.4
Boltenhagen	2021-12-24	-2.8	0	1.9	1	0	6.1	15.7
Boltenhagen	2021-12-25	-8.7	-5	-1.7	0	6.4	4.1	8.6
Boltenhagen	2021-12-26	-8.9	-5.8	-1.5	0	6.5	4.6	12.9
Boltenhagen	2021-12-27	-6.9	-3.7	-0.1	0	0	6.8	11.7
Boltenhagen	2021-12-28	-0.6	0.5	1.6	1	0.2	5.3	10.5
Boltenhagen	2021-12-29	0.4	1.5	2.7	0	0	2.3	7.1
Königswinter-Heiderhof	2021-01-01	-0.7	1.4	2.9	0	NULL	1.4	4.4
Königswinter-Heiderhof	2021-01-02	0.4	1.5	3	0	NULL	1.3	4.5
Königswinter-Heiderhof	2021-01-03	0.7	2	3.2	0	NULL	2.6	7.5
Königswinter-Heiderhof	2021-01-04	0.5	1.3	2.1	0	NULL	1.8	4.1
Königswinter-Heiderhof	2021-01-05	0.6	1.7	2.6	0.6	NULL	1.7	4.3
Königswinter-Heiderhof	2021-01-06	0.8	1.9	3.1	0	NULL	2	6.3
Königswinter-Heiderhof	2021-01-07	0.7	1.1	1.7	6.1	NULL	3.4	8.3
Königswinter-Heiderhof	2021-01-08	-0.4	0.7	1.5	2.3	NULL	2.6	7
Königswinter-Heiderhof	2021-01-09	-0.3	0.7	1.6	0.3	NULL	1.3	3.9
Königswinter-Heiderhof	2021-01-10	-1.9	0.7	2.5	0	NULL	1.3	6.1
Königswinter-Heiderhof	2021-01-11	-1.7	0.7	3.2	2	NULL	6.2	13.1
Königswinter-Heiderhof	2021-01-12	1	3.8	6.5	3.8	NULL	5.5	14.2
Königswinter-Heiderhof	2021-01-13	1.3	2.7	4.7	0	NULL	4.7	10.8
Königswinter-Heiderhof	2021-01-14	-1.4	1	3	0	NULL	2.8	8.4
Königswinter-Heiderhof	2021-01-15	-2	0.1	1.8	0	NULL	2	6.4
Königswinter-Heiderhof	2021-01-16	-1.9	-0.5	0.8	1.6	NULL	2.7	8.2
Königswinter-Heiderhof	2021-01-17	-1.9	0.6	3.7	3.7	NULL	2.1	7.5
Königswinter-Heiderhof	2021-01-18	2.4	4	6.1	0.7	NULL	4.9	12.1
Königswinter-Heiderhof	2021-01-19	3.7	5.1	7.6	3.1	NULL	7.6	18
Königswinter-Heiderhof	2021-01-20	4.3	7.8	10.9	0	NULL	5.5	14.4
Königswinter-Heiderhof	2021-01-21	4.7	8.7	11.8	7.2	NULL	7.3	21.2
Königswinter-Heiderhof	2021-01-22	1.5	4.8	10.9	0	NULL	4.2	19.7
Königswinter-Heiderhof	2021-01-23	2	3.8	6.7	8	NULL	3.8	10.4
Königswinter-Heiderhof	2021-01-24	-1.2	0.5	2.9	6.1	NULL	4.4	13.2
Königswinter-Heiderhof	2021-01-25	-2.5	0.1	1.3	0.5	NULL	2.7	9.6
Königswinter-Heiderhof	2021-01-26	1.1	2.4	3.5	0.1	NULL	6	14.1
Königswinter-Heiderhof	2021-01-27	0.8	2.4	4.5	2.5	NULL	4.6	11.3
Königswinter-Heiderhof	2021-01-28	3.1	5.6	9.5	33.4	NULL	3.1	9.4
Königswinter-Heiderhof	2021-01-29	7	8.5	10.5	11.7	NULL	5.6	16
Königswinter-Heiderhof	2021-01-30	-0.2	2.1	7.1	4.9	NULL	3.1	10.7
Königswinter-Heiderhof	2021-01-31	-3.1	-0.4	1.3	1.1	NULL	3.1	9.2
Königswinter-Heiderhof	2021-02-01	1.3	3.3	5.4	1.5	NULL	2.9	10.1
Königswinter-Heiderhof	2021-02-02	3.2	6.9	10.4	2.9	NULL	3.5	9.2
Königswinter-Heiderhof	2021-02-03	7.2	10	13.3	7.1	NULL	5.1	15.6
Königswinter-Heiderhof	2021-02-04	4.3	7	10.3	0	NULL	3.6	8.5
Königswinter-Heiderhof	2021-02-05	5	7.4	11.4	0.8	NULL	1.9	6.4
Königswinter-Heiderhof	2021-02-06	1.8	4.6	6.3	13.6	NULL	3.7	9.3
Königswinter-Heiderhof	2021-02-07	-2.6	0.9	2.3	1.5	NULL	4.5	11.2
Königswinter-Heiderhof	2021-02-08	-5.5	-4.3	-2.4	0	NULL	4.1	7.4
Königswinter-Heiderhof	2021-02-09	-8.8	-6.6	-4.6	0	NULL	2.9	7.2
Königswinter-Heiderhof	2021-02-10	-10.9	-6.8	-2.4	0	NULL	3.2	9.4
Königswinter-Heiderhof	2021-02-11	-8.6	-4.4	0	0	NULL	1.8	5.5
Königswinter-Heiderhof	2021-02-12	-8.7	-5.7	-1.7	0	NULL	4.5	12.1
Königswinter-Heiderhof	2021-02-13	-8.8	-4.6	0.4	0	NULL	4.2	12
Königswinter-Heiderhof	2021-02-14	-6.4	-1.1	4.2	0	NULL	4.5	12.7
Königswinter-Heiderhof	2021-02-15	-0.8	2.2	5.4	2.1	NULL	5	11
Königswinter-Heiderhof	2021-02-16	4.2	7.6	11.8	0.6	NULL	4.3	11.3
Königswinter-Heiderhof	2021-02-17	5.1	8.3	11	0	NULL	4.6	10.7
Königswinter-Heiderhof	2021-02-18	3.9	7.9	10.8	0.7	NULL	5.1	13.7
Königswinter-Heiderhof	2021-02-19	3.4	7.4	10.8	0	NULL	5.2	10.5
Königswinter-Heiderhof	2021-02-20	8.1	12	16	0	NULL	4.9	13.9
Königswinter-Heiderhof	2021-02-21	6	12.6	17.6	0	NULL	3.6	9.6
Königswinter-Heiderhof	2021-02-22	6.7	11.3	16.3	0	NULL	2.9	8.5
Königswinter-Heiderhof	2021-02-23	10.3	15.1	19.1	0	NULL	3.7	9.5
Königswinter-Heiderhof	2021-02-24	11.4	15.3	19.6	0	NULL	5.1	10.2
Königswinter-Heiderhof	2021-02-25	8.2	13.8	19.7	1.1	NULL	3.2	9
Königswinter-Heiderhof	2021-02-26	3.4	7.8	10.4	1.2	NULL	2.8	8.6
Königswinter-Heiderhof	2021-02-27	0.7	4.6	9.5	0	NULL	2.1	6.7
Königswinter-Heiderhof	2021-02-28	0.8	5.9	12.6	0	NULL	1.4	5.8
Königswinter-Heiderhof	2021-03-01	0.8	6.7	14	0	NULL	2.3	8.6
Königswinter-Heiderhof	2021-03-02	1.7	8.7	15.7	0	NULL	2.3	7.4
Königswinter-Heiderhof	2021-03-05	-0.8	2.6	5.4	0	NULL	3.2	8.7
Königswinter-Heiderhof	2021-03-06	-3.8	1.7	7.1	0	NULL	1.3	6.7
Königswinter-Heiderhof	2021-03-07	-4	1.5	7	0	NULL	1.8	7.5
Königswinter-Heiderhof	2021-03-08	-1.7	2	5.6	0	NULL	1.8	4.4
Königswinter-Heiderhof	2021-03-09	0.9	3.1	4.8	2.4	NULL	2.6	7.2
Königswinter-Heiderhof	2021-03-10	1.3	6.6	10.4	1.3	NULL	4.4	14.2
Königswinter-Heiderhof	2021-03-11	6	9.6	14.4	0.3	NULL	8.8	22.1
Königswinter-Heiderhof	2021-03-12	4.8	6.7	10.2	2.7	NULL	7.3	19.4
Königswinter-Heiderhof	2021-03-13	3.1	7	10.5	3.1	NULL	8.5	24
Königswinter-Heiderhof	2021-03-14	2.9	4.8	7.7	6.1	NULL	4.9	10.9
Königswinter-Heiderhof	2021-03-15	3.7	5.1	8.4	5.6	NULL	4.2	15.1
Königswinter-Heiderhof	2021-03-16	3.4	5	7.8	6.8	NULL	3.5	10.3
Königswinter-Heiderhof	2021-03-17	-0.2	4	6.2	0.4	NULL	2.6	9.8
Königswinter-Heiderhof	2021-03-18	-1	2.6	6.1	8.2	NULL	2.2	6.6
Königswinter-Heiderhof	2021-03-23	4.1	6.9	11.6	0	NULL	2.6	6.1
Königswinter-Heiderhof	2021-03-24	1.7	9.4	17.4	0	NULL	2.2	8.1
Königswinter-Heiderhof	2021-03-25	4.5	9.1	13.5	1.5	NULL	2.1	6.1
Königswinter-Heiderhof	2021-03-26	6.3	11.2	15.2	0.1	NULL	4.6	14.2
Königswinter-Heiderhof	2021-03-27	1.3	6.5	11	3.6	NULL	6.2	18.9
Königswinter-Heiderhof	2021-03-28	4.4	10	14.8	0	NULL	5.5	11.9
Königswinter-Heiderhof	2021-03-29	8.4	14.2	21.1	0	NULL	3.7	8.7
Königswinter-Heiderhof	2021-03-30	4.2	14.8	23.4	0	NULL	1.1	5
Königswinter-Heiderhof	2021-03-31	6.7	16.7	25.2	0	NULL	1.7	6.8
Königswinter-Heiderhof	2021-04-01	5.7	14	21	0	NULL	3.2	9.3
Königswinter-Heiderhof	2021-04-02	3.5	6.2	9.2	0	NULL	3.5	10.3
Königswinter-Heiderhof	2021-04-03	3.9	7.2	11.7	0	NULL	3	11.2
Königswinter-Heiderhof	2021-04-04	1.2	4.3	6.6	0	NULL	2.1	5.9
Königswinter-Heiderhof	2021-04-05	-0.4	2.9	6.2	4.1	NULL	5.5	15.3
Königswinter-Heiderhof	2021-04-06	-0.6	1	4.7	3.9	NULL	5.8	14.6
Königswinter-Heiderhof	2021-04-07	-0.7	1.2	3.9	3.7	NULL	5.7	16.1
Königswinter-Heiderhof	2021-04-08	0.8	4.2	8.6	0	NULL	3.6	10
Königswinter-Heiderhof	2021-04-09	2.3	9	14.7	5.7	NULL	3.8	9.9
Königswinter-Heiderhof	2021-04-10	6	8.8	11	4.8	NULL	3.2	12.1
Königswinter-Heiderhof	2021-04-11	2.4	5.4	10.8	8.5	NULL	3.3	9.1
Königswinter-Heiderhof	2021-04-12	-0.9	2.8	7.6	0.4	NULL	2.8	10.9
Königswinter-Heiderhof	2021-04-13	-2.5	2.9	8.1	0.1	NULL	2	7.9
Königswinter-Heiderhof	2021-04-14	-1.3	3.2	7.1	0.2	NULL	1.7	9.8
Königswinter-Heiderhof	2021-04-15	-1.6	4	9	0	NULL	1.8	7.2
Königswinter-Heiderhof	2021-04-16	0.1	6	10.7	0	NULL	2	9.2
Königswinter-Heiderhof	2021-04-17	1.1	7.3	10.9	0	NULL	2.5	12.3
Königswinter-Heiderhof	2021-04-18	3.8	8.5	13.3	1.8	NULL	2.4	7.7
Königswinter-Heiderhof	2021-04-19	6.4	9.2	12.8	0.8	NULL	1.5	5.7
Königswinter-Heiderhof	2021-04-20	3.5	10.6	17.1	0	NULL	1.3	5.2
Königswinter-Heiderhof	2021-04-21	4.1	10.6	17	0	NULL	2.7	9.3
Königswinter-Heiderhof	2021-04-22	1.3	7	11.9	0	NULL	2.7	9.1
Königswinter-Heiderhof	2021-04-23	0.7	8.1	13.9	0	NULL	1.9	6.9
Königswinter-Heiderhof	2021-04-24	1.1	8.4	14.7	0	NULL	2.3	8
Königswinter-Heiderhof	2021-04-25	1.8	6.9	12.8	0	NULL	3	7.6
Königswinter-Heiderhof	2021-04-26	1.4	8.2	14.7	0	NULL	2.1	7.5
Königswinter-Heiderhof	2021-04-27	2.3	9.9	15.8	0	NULL	2.3	8.7
Königswinter-Heiderhof	2021-04-28	4.4	13.2	19.7	0	NULL	2.7	12.3
Königswinter-Heiderhof	2021-04-29	3.8	9.7	13.9	1.6	NULL	5.3	17
Königswinter-Heiderhof	2021-04-30	2.1	7.9	12.2	0.2	NULL	2.5	6.2
Königswinter-Heiderhof	2021-05-01	4.3	9	12.3	0	NULL	2.2	6.6
Königswinter-Heiderhof	2021-05-02	2	7.1	10.8	0	NULL	3.4	9.9
Königswinter-Heiderhof	2021-05-03	0.2	8.7	13.2	0.3	NULL	4.1	11.5
Königswinter-Heiderhof	2021-05-04	3.1	10.4	15.6	0.6	NULL	7.7	22.2
Königswinter-Heiderhof	2021-05-05	4	6.7	10.8	2.6	NULL	5	18.3
Königswinter-Heiderhof	2021-05-06	3.5	7	12.4	2.7	NULL	3.3	10.5
Königswinter-Heiderhof	2021-05-07	2.4	6.2	11.6	1.8	NULL	3.4	9.5
Königswinter-Heiderhof	2021-05-08	1.7	11.2	17	0	NULL	3.4	11.5
Königswinter-Heiderhof	2021-05-09	9.4	19.9	27.1	0	NULL	5	15.9
Königswinter-Heiderhof	2021-05-10	13	18.1	22.3	5.2	NULL	4.8	15.2
Königswinter-Heiderhof	2021-05-11	10.2	13.3	15.1	1.4	NULL	1.9	7.6
Königswinter-Heiderhof	2021-05-12	7.6	12.7	16.7	0	NULL	2.2	6.8
Königswinter-Heiderhof	2021-05-13	5.5	12.6	19.1	0	NULL	1.8	9.5
Königswinter-Heiderhof	2021-05-14	8.3	11.6	16.5	5.9	NULL	3.2	11.5
Königswinter-Heiderhof	2021-05-15	8.5	10.7	13.1	4.2	NULL	4.2	9.8
Königswinter-Heiderhof	2021-05-16	8	10.4	15.2	13	NULL	3.7	11.9
Königswinter-Heiderhof	2021-05-17	7.5	11.4	14.7	1.5	NULL	5	13.8
Königswinter-Heiderhof	2021-05-18	7.5	10.5	16	5.3	NULL	3.8	11.8
Königswinter-Heiderhof	2021-05-19	6.9	11.1	15.6	0.6	NULL	3.3	12.1
Königswinter-Heiderhof	2021-05-20	8	12.5	16.7	0	NULL	2.9	11.3
Königswinter-Heiderhof	2021-05-21	9	13.4	17.5	1.3	NULL	5.7	17.7
Königswinter-Heiderhof	2021-05-22	8.5	10.7	13.9	0.8	NULL	6.1	16.6
Königswinter-Heiderhof	2021-05-23	8.3	11.8	16	0	NULL	5.1	12.4
Königswinter-Heiderhof	2021-05-24	8.9	12.7	16.9	0.2	NULL	5.8	15.8
Königswinter-Heiderhof	2021-05-25	7.1	8.9	12	8.6	NULL	5.1	13.8
